best_val,metric,model,seed,split,task,value
0.838486352722827,final_answer_accuracy,cot_pad,2,shift_zero_runs,mod3,0.5973333333333334
0.838486352722827,transition_consistency,cot_pad,2,shift_zero_runs,mod3,0.829058869745777
0.838486352722827,state_accuracy,cot_pad,2,shift_one_runs,mod3,0.5810040546099152
0.838486352722827,final_answer_accuracy,cot_pad,2,shift_one_runs,mod3,0.5033333333333333
0.838486352722827,transition_consistency,cot_pad,2,shift_one_runs,mod3,0.6043975373790678
0.838486352722827,linear_probe_dfa_state_accuracy,cot_pad,2,analysis_val,mod3,0.8757101449275362
0.41075,final_answer_accuracy,direct,3,iid,mod3,0.403
0.41075,final_answer_accuracy,direct,3,ood_length,mod3,0.3333333333333333
0.41075,final_answer_accuracy,direct,3,shift_biased_p02,mod3,0.4073333333333333
0.41075,final_answer_accuracy,direct,3,shift_biased_p08,mod3,0.415
0.41075,final_answer_accuracy,direct,3,shift_alternating,mod3,0.435
0.41075,final_answer_accuracy,direct,3,shift_zero_runs,mod3,0.4166666666666667
0.41075,final_answer_accuracy,direct,3,shift_one_runs,mod3,0.406
0.41075,linear_probe_dfa_state_accuracy,direct,3,analysis_val,mod3,0.4147380667189845
1.0,state_accuracy,cot_true,3,iid,mod3,1.0
1.0,final_answer_accuracy,cot_true,3,iid,mod3,1.0
1.0,transition_consistency,cot_true,3,iid,mod3,1.0
1.0,state_accuracy,cot_true,3,ood_length,mod3,0.7787234925222466
1.0,final_answer_accuracy,cot_true,3,ood_length,mod3,0.346
1.0,transition_consistency,cot_true,3,ood_length,mod3,0.8251387705037317
1.0,state_accuracy,cot_true,3,shift_biased_p02,mod3,0.9999608763693271
1.0,final_answer_accuracy,cot_true,3,shift_biased_p02,mod3,0.9993333333333333
1.0,transition_consistency,cot_true,3,shift_biased_p02,mod3,1.0
1.0,state_accuracy,cot_true,3,shift_biased_p08,mod3,1.0
1.0,final_answer_accuracy,cot_true,3,shift_biased_p08,mod3,1.0
1.0,transition_consistency,cot_true,3,shift_biased_p08,mod3,1.0
1.0,state_accuracy,cot_true,3,shift_alternating,mod3,1.0
1.0,final_answer_accuracy,cot_true,3,shift_alternating,mod3,1.0
1.0,transition_consistency,cot_true,3,shift_alternating,mod3,1.0
1.0,state_accuracy,cot_true,3,shift_zero_runs,mod3,0.9999634195412811
1.0,final_answer_accuracy,cot_true,3,shift_zero_runs,mod3,0.9993333333333333
1.0,transition_consistency,cot_true,3,shift_zero_runs,mod3,0.9999449551384378
1.0,state_accuracy,cot_true,3,shift_one_runs,mod3,0.9999804775198641
1.0,final_answer_accuracy,cot_true,3,shift_one_runs,mod3,0.9996666666666667
1.0,transition_consistency,cot_true,3,shift_one_runs,mod3,0.9999412593984962
1.0,linear_probe_dfa_state_accuracy,cot_true,3,analysis_val,mod3,1.0
0.8042625289816301,state_accuracy,cot_pad,3,iid,mod3,0.7984380810710301
0.8042625289816301,final_answer_accuracy,cot_pad,3,iid,mod3,0.6243333333333333
0.8042625289816301,transition_consistency,cot_pad,3,iid,mod3,0.8459079283887468
0.8042625289816301,state_accuracy,cot_pad,3,ood_length,mod3,0.5392141271805793
0.8042625289816301,final_answer_accuracy,cot_pad,3,ood_length,mod3,0.332
0.8042625289816301,transition_consistency,cot_pad,3,ood_length,mod3,0.6047899212074593
0.8042625289816301,state_accuracy,cot_pad,3,shift_biased_p02,mod3,0.8984154929577465
0.8042625289816301,final_answer_accuracy,cot_pad,3,shift_biased_p02,mod3,0.7246666666666667
0.8042625289816301,transition_consistency,cot_pad,3,shift_biased_p02,mod3,0.9164880952380953
0.8042625289816301,state_accuracy,cot_pad,3,shift_biased_p08,mod3,0.63153427037271
0.8042625289816301,final_answer_accuracy,cot_pad,3,shift_biased_p08,mod3,0.49366666666666664
0.8042625289816301,transition_consistency,cot_pad,3,shift_biased_p08,mod3,0.6176065200455444
0.8042625289816301,state_accuracy,cot_pad,3,shift_alternating,mod3,0.8124684306640245
0.8042625289816301,final_answer_accuracy,cot_pad,3,shift_alternating,mod3,0.6266666666666667
0.8042625289816301,transition_consistency,cot_pad,3,shift_alternating,mod3,0.86443038709303
0.8042625289816301,state_accuracy,cot_pad,3,shift_zero_runs,mod3,0.8452463693894722
0.8042625289816301,final_answer_accuracy,cot_pad,3,shift_zero_runs,mod3,0.6886666666666666
0.8042625289816301,transition_consistency,cot_pad,3,shift_zero_runs,mod3,0.8812131887488303
0.8042625289816301,state_accuracy,cot_pad,3,shift_one_runs,mod3,0.660699295238467
0.8042625289816301,final_answer_accuracy,cot_pad,3,shift_one_runs,mod3,0.529
0.8042625289816301,transition_consistency,cot_pad,3,shift_one_runs,mod3,0.5923402255639098
0.8042625289816301,linear_probe_dfa_state_accuracy,cot_pad,3,analysis_val,mod3,0.8128138036429722
0.549,final_answer_accuracy,direct,4,iid,mod3,0.5566666666666666
0.549,final_answer_accuracy,direct,4,ood_length,mod3,0.3323333333333333
0.549,final_answer_accuracy,direct,4,shift_biased_p02,mod3,0.622
0.549,final_answer_accuracy,direct,4,shift_biased_p08,mod3,0.44666666666666666
0.549,final_answer_accuracy,direct,4,shift_alternating,mod3,0.5496666666666666
0.549,final_answer_accuracy,direct,4,shift_zero_runs,mod3,0.5603333333333333
0.549,final_answer_accuracy,direct,4,shift_one_runs,mod3,0.47833333333333333
0.549,linear_probe_dfa_state_accuracy,direct,4,analysis_val,mod3,0.4043916913946588
1.0,state_accuracy,cot_true,4,iid,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,iid,mod3,1.0
1.0,transition_consistency,cot_true,4,iid,mod3,1.0
1.0,state_accuracy,cot_true,4,ood_length,mod3,0.7767167552000441
1.0,final_answer_accuracy,cot_true,4,ood_length,mod3,0.33766666666666667
1.0,transition_consistency,cot_true,4,ood_length,mod3,0.8204079102349513
1.0,state_accuracy,cot_true,4,shift_biased_p02,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,shift_biased_p02,mod3,1.0
1.0,transition_consistency,cot_true,4,shift_biased_p02,mod3,1.0
1.0,state_accuracy,cot_true,4,shift_biased_p08,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,shift_biased_p08,mod3,1.0
1.0,transition_consistency,cot_true,4,shift_biased_p08,mod3,1.0
1.0,state_accuracy,cot_true,4,shift_alternating,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,shift_alternating,mod3,1.0
1.0,transition_consistency,cot_true,4,shift_alternating,mod3,1.0
1.0,state_accuracy,cot_true,4,shift_zero_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,shift_zero_runs,mod3,1.0
1.0,transition_consistency,cot_true,4,shift_zero_runs,mod3,1.0
1.0,state_accuracy,cot_true,4,shift_one_runs,mod3,1.0
1.0,final_answer_accuracy,cot_true,4,shift_one_runs,mod3,1.0
1.0,transition_consistency,cot_true,4,shift_one_runs,mod3,1.0
1.0,linear_probe_dfa_state_accuracy,cot_true,4,analysis_val,mod3,1.0
0.6541380873685596,state_accuracy,cot_pad,4,iid,mod3,0.6564516129032258
0.6541380873685596,final_answer_accuracy,cot_pad,4,iid,mod3,0.5076666666666667
0.6541380873685596,transition_consistency,cot_pad,4,iid,mod3,0.6919146036793096
0.6541380873685596,state_accuracy,cot_pad,4,ood_length,mod3,0.46791784653755264
0.6541380873685596,final_answer_accuracy,cot_pad,4,ood_length,mod3,0.322
0.6541380873685596,transition_consistency,cot_pad,4,ood_length,mod3,0.5661769264149774
0.6541380873685596,state_accuracy,cot_pad,4,shift_biased_p02,mod3,0.6596922352202246
0.6541380873685596,final_answer_accuracy,cot_pad,4,shift_biased_p02,mod3,0.5333333333333333
0.6541380873685596,transition_consistency,cot_pad,4,shift_biased_p02,mod3,0.8135522388059702
0.6541380873685596,state_accuracy,cot_pad,4,shift_biased_p08,mod3,0.6479216642416139
0.6541380873685596,final_answer_accuracy,cot_pad,4,shift_biased_p08,mod3,0.5056666666666667
0.6541380873685596,transition_consistency,cot_pad,4,shift_biased_p08,mod3,0.5865650969529086
0.6541380873685596,state_accuracy,cot_pad,4,shift_alternating,mod3,0.6766798418972332
0.6541380873685596,final_answer_accuracy,cot_pad,4,shift_alternating,mod3,0.5456666666666666
0.6541380873685596,transition_consistency,cot_pad,4,shift_alternating,mod3,0.5847051955633392
0.6541380873685596,state_accuracy,cot_pad,4,shift_zero_runs,mod3,0.7586560895940271
0.6541380873685596,final_answer_accuracy,cot_pad,4,shift_zero_runs,mod3,0.5976666666666667
0.6541380873685596,transition_consistency,cot_pad,4,shift_zero_runs,mod3,0.8600127366410004
0.6541380873685596,state_accuracy,cot_pad,4,shift_one_runs,mod3,0.6232841590407069
0.6541380873685596,final_answer_accuracy,cot_pad,4,shift_one_runs,mod3,0.488
0.6541380873685596,transition_consistency,cot_pad,4,shift_one_runs,mod3,0.5949143563482253
0.6541380873685596,linear_probe_dfa_state_accuracy,cot_pad,4,analysis_val,mod3,0.6656379821958457
